Booking_id,booking_Date,Customer_id,age,Sex,Martial_status,Family_members,Infants,Occupation,State,City,Departure_date,Previous_trip_history,Trip_type,Purpose_of_Trip,Mode_of_transport,Payment_method,Total_spend_per_customer,Satisfaction_score,Destination_Place,Hotel_name,Hotel_rating,Days_of_stay,No._of_places_visited,Cab_services,Booking_channel,Meal_preference
2573,26-09-2021,773799,73,Female,Married,2,1,Government-sector,Andhra Pradesh,Machilipatnam,24-10-2021,Yes,One_way,Leisure,Bus,Debit_card,101599,8,Varanasi, Oberoi Cecil                    ,10,2,2,No,Meta-Search Engines,No
2649,07-07-2022,709648,47,Female,Married,2,0,IT,Andhra Pradesh,Amalapuram,04-08-2022,Yes,Multi_city,Business,Ship,Debit_card,147996,6,Ooty, Suryagarh                       ,9,4,2,Yes,Hotel Websites,Yes
1960,09-01-2023,857578,85,Male,Married,6,0,Government-sector,Andhra Pradesh,Peddapuram,06-02-2023,Yes,Round_trip,Leisure,Ship,Credit_card,139431,9,Amritsar, Oberoi Udaivilas                ,10,2,1,Yes,Online Travel Agencies,No
2607,03-07-2022,811463,53,Female,Married,4,1,Finance,Andhra Pradesh,Kakinada,31-07-2022,Yes,One_way,Leisure,Ship,Cash,144250,10,Madurai, Oberoi Amarvilas                ,6,2,4,Yes,Travel Agents,Yes
1324,07-10-2020,641061,54,Male,Married,5,1,IT,Andhra Pradesh,Nellore,04-11-2020,No,Round_trip,Business,Aeroplane,Debit_card,99382,9,Coorg, Taj Nadesar Palace              ,8,1,1,No,Hotel Websites,No
2974,30-06-2022,680997,85,Male,Married,5,0,IT,Andhra Pradesh,Dharmavaram,28-07-2022,Yes,Multi_city,Adventure,Bus,Debit_card,149484,6,Shimla, Windermere Estate               ,9,1,4,Yes,Mobile Apps,No
1155,03-11-2021,822221,59,Male,Married,1,1,Arts,Andhra Pradesh,Gudur,01-12-2021,Yes,One_way,Adventure,Aeroplane,Cash,73263,10,Mahabalipuram, Ananda in the Himalayas         ,7,2,1,No,Travel Agents,Yes
2863,16-02-2023,720075,82,Male,Married,6,1,IT,Andhra Pradesh,Tuni,16-03-2023,Yes,Multi_city,Adventure,Ship,Cash,82234,7,Shimla, Savoy - IHCL SeleQtions         ,9,2,4,Yes,Mobile Apps,Yes
2602,28-01-2023,600421,30,Female,Married,5,1,Students,Andhra Pradesh,Nellore,25-02-2023,Yes,Multi_city,Adventure,Aeroplane,Credit_card,83433,6,Mysore, Mayfair Darjeeling              ,10,4,1,Yes,Online Travel Agencies,Yes
1893,23-12-2020,637119,84,Female,Married,4,0,Students,Andhra Pradesh,Kavali,20-01-2021,Yes,Multi_city,Education,Bus,Cash,107091,8,Cochin, Gorbandh Palace                 ,10,1,2,Yes,Hotel Websites,Yes
2543,08-12-2022,607834,40,Female,Married,5,0,Government-sector,Andhra Pradesh,Bapatla,05-01-2023,Yes,Multi_city,Business,Ship,Cash,71710,6,Varanasi, Deshadan Backwater Resort       ,8,3,2,No,Mobile Apps,No
1146,12-07-2020,682959,70,Male,Married,1,1,Students,Andhra Pradesh,Narasaraopet,09-08-2020,No,Multi_city,Education,Ship,Credit_card,91803,6,Mysore, Solang Valley Resort            ,8,1,1,No,Travel Agents,No
2906,16-02-2023,678606,77,Male,Married,2,0,Finance,Andhra Pradesh,Nellore,16-03-2023,Yes,One_way,Leisure,Ship,Cash,106929,6,Varanasi, The Promenade                   ,7,4,3,Yes,Hotel Websites,Yes
2918,23-03-2021,891240,85,Female,Married,6,0,Finance,Andhra Pradesh,Gudivada,20-04-2021,No,Round_trip,Leisure,Ship,Cash,128245,9,Madurai, Hotel Grand Himalaya            ,7,3,4,No,Mobile Apps,No
2666,28-09-2021,717626,69,Female,Married,6,1,Finance,Andhra Pradesh,Guntur,26-10-2021,No,Round_trip,Business,Ship,Cash,123416,8,Varanasi, Dewa Retreat                   ,7,3,2,Yes,Meta-Search Engines,Yes
1758,14-03-2022,771499,38,Female,Married,6,0,Government-sector,Andhra Pradesh,Rayachoti,11-04-2022,No,Multi_city,Leisure,Bus,Credit_card,76766,9,Varanasi," Vivanta Goa,",8,1,2,Yes,Hotel Websites,No
1352,07-04-2022,866025,41,Female,Married,2,1,IT,Andhra Pradesh,Ongole,05-05-2022,No,One_way,Business,Aeroplane,Debit_card,148466,6,Goa, Shahpura House                  ,10,4,1,No,Travel Agents,No
2649,03-06-2021,688911,61,Female,Married,1,1,Students,Andhra Pradesh,Sullurpeta,01-07-2021,Yes,One_way,Education,Bus,Debit_card,79578,10,Mysore, RAAS Devigarh                   ,10,1,2,No,Online Travel Agencies,No
1589,02-06-2022,802510,82,Female,Married,5,0,Finance,Andhra Pradesh,Narasaraopet,30-06-2022,Yes,One_way,Leisure,Ship,Debit_card,92846,10,Madurai," ITC Mughal, a Luxury Collection Hotel ",7,4,3,No,Mobile Apps,Yes
1934,12-10-2022,716454,82,Male,Married,3,0,IT,Andhra Pradesh,Narasapuram,09-11-2022,No,One_way,Business,Aeroplane,Credit_card,141502,6,Goa, Nadesar Palace                  ,9,2,2,Yes,Travel Agents,No
1857,23-09-2021,844569,74,Female,Married,5,0,Government-sector,Andhra Pradesh,Amalapuram,21-10-2021,No,Round_trip,Business,Ship,Debit_card,145237,8,Amritsar, Elixir Hills Suites Resort & Spa ,9,1,2,No,Mobile Apps,Yes
2854,04-07-2021,651051,36,Male,Married,2,1,Finance,Andhra Pradesh,Tadepalligudem,01-08-2021,Yes,Multi_city,Business,Ship,Cash,120641,9,Amritsar, Sherlock                        ,8,2,3,Yes,Travel Agents,Yes
2476,06-02-2023,801758,32,Female,Married,5,0,Arts,Andhra Pradesh,Bhimavaram,06-03-2023,No,One_way,Adventure,Bus,Cash,124104,6,Agra, Windamere Hotel                ,8,1,2,Yes,Online Travel Agencies,No
1366,23-04-2021,642482,66,Female,Married,3,1,Finance,Andhra Pradesh,Repalle,21-05-2021,No,One_way,Religious,Ship,Debit_card,127063,6,Varanasi, Desert Springs Resort          ,10,2,3,Yes,Meta-Search Engines,Yes
1954,16-11-2021,728651,69,Female,Married,6,1,Students,Andhra Pradesh,Tadepalligudem,14-12-2021,No,Round_trip,Adventure,Bus,Debit_card,76608,6,Mysore, Lake Palace Resort             ,9,4,3,No,Meta-Search Engines,Yes
2062,04-07-2022,666109,71,Female,Married,3,1,Arts,Andhra Pradesh,Hindupur,01-08-2022,No,Multi_city,Education,Aeroplane,Debit_card,143542,6,Agra, Apple Country Resort           ,8,3,1,Yes,Travel Agents,No
2361,11-12-2021,623073,30,Male,Married,5,0,Finance,Andhra Pradesh,Sullurpeta,08-01-2022,No,One_way,Leisure,Bus,Credit_card,118712,6,Madurai, Le Dupleix                     ,8,2,2,No,Meta-Search Engines,Yes
2507,15-08-2021,739181,45,Male,Married,5,1,Arts,Andhra Pradesh,Repalle,12-09-2021,Yes,Round_trip,Education,Aeroplane,Cash,84383,8,Mysore, Hotel Royal Palace             ,6,3,3,Yes,Online Travel Agencies,Yes
2717,08-02-2022,731089,38,Male,Married,2,1,IT,Andhra Pradesh,Chittoor,08-03-2022,Yes,Multi_city,Business,Bus,Credit_card,112032,7,Coorg, Hotel Ganesha Inn              ,8,1,3,No,Mobile Apps,No
1818,12-02-2022,767543,62,Male,Married,5,1,Government-sector,Andhra Pradesh,Chittoor,12-03-2022,No,Multi_city,Business,Ship,Cash,129298,10,Varanasi, The Lalit Golf & Spa Resort   ,8,3,4,Yes,Online Travel Agencies,No
1179,19-10-2020,633794,58,Male,Married,3,0,Government-sector,Andhra Pradesh,Sullurpeta,16-11-2020,Yes,Multi_city,Business,Aeroplane,Cash,92090,8,Amritsar, East Bourne Resort & Spa      ,8,3,3,No,Travel Agents,Yes
2563,19-10-2020,796492,49,Female,Married,1,0,Arts,Andhra Pradesh,Anantapur,16-11-2020,No,One_way,Adventure,Ship,Debit_card,86308,7,Mahabalipuram, Hotel Priya                    ,7,2,2,No,Online Travel Agencies,No
1548,10-05-2022,765455,54,Male,Married,6,1,Students,Andhra Pradesh,Tuni,07-06-2022,No,Multi_city,Education,Ship,Debit_card,106814,7,Cochin, Taj Lake Palace                ,6,4,2,No,Hotel Websites,No
1313,07-08-2020,826788,59,Male,Married,4,1,IT,Andhra Pradesh,Bapatla,04-09-2020,Yes,Round_trip,Business,Bus,Credit_card,111962,6,Coorg, Radisson Blu Agra Taj East Gate ,9,4,3,No,Meta-Search Engines,No
1847,15-04-2023,837576,31,Female,Married,2,1,Government-sector,Andhra Pradesh,Nandyal,13-05-2023,No,Multi_city,Leisure,Aeroplane,Credit_card,136212,9,Amritsar, Brijrama Palace                ,9,2,4,No,Online Travel Agencies,No
2094,25-02-2023,637185,49,Male,Married,4,0,Students,Andhra Pradesh,Rayachoti,25-03-2023,Yes,Round_trip,Education,Aeroplane,Credit_card,144484,10,Kanyakumari, The Fog Resort & Spa           ,7,2,2,No,Travel Agents,Yes
2261,29-01-2022,762077,32,Male,Married,4,0,IT,Andhra Pradesh,Yemmiganur,26-02-2022,No,Round_trip,Adventure,Aeroplane,Credit_card,120409,7,Ooty, Fortune Resort Sullivan Court  ,7,3,2,Yes,Online Travel Agencies,No
2491,29-12-2020,760290,42,Female,Married,2,0,Students,Andhra Pradesh,Markapur,26-01-2021,Yes,Multi_city,Education,Ship,Credit_card,87377,8,Mysore, Hotel Shangri La Regency       ,8,4,2,Yes,Online Travel Agencies,No
1255,04-05-2023,827649,54,Male,Married,1,0,IT,Andhra Pradesh,Tenkasi,01-06-2023,No,Multi_city,Business,Aeroplane,Cash,143585,9,Goa, Hotel Rawal Kot                ,8,2,1,No,Travel Agents,Yes
1089,09-04-2023,898475,48,Male,Married,6,0,Government-sector,Andhra Pradesh,Bapatla,07-05-2023,No,Multi_city,Business,Aeroplane,Debit_card,120973,10,Varanasi, Punnamada Resort               ,7,1,3,No,Online Travel Agencies,No
2266,11-05-2021,614186,26,Male,Unmarried,6,0,IT,Andhra Pradesh,Hindupur,08-06-2021,No,One_way,Adventure,Ship,Cash,93887,9,Ooty, The Himalayan                  ,9,3,3,Yes,Hotel Websites,No
2927,10-10-2021,632556,36,Female,Married,5,1,Finance,Andhra Pradesh,Yemmiganur,07-11-2021,No,One_way,Business,Aeroplane,Debit_card,107336,10,Madurai, Palais de Mahe                 ,9,4,1,No,Meta-Search Engines,Yes
1798,17-05-2020,862361,31,Male,Married,5,0,Government-sector,Andhra Pradesh,Tirupati,14-06-2020,No,Round_trip,Leisure,Aeroplane,Debit_card,133921,6,Varanasi, The Grand Dragon Ladakh        ,6,4,3,No,Online Travel Agencies,Yes
2927,20-02-2022,644147,64,Male,Married,5,0,IT,Andhra Pradesh,Kurnool,20-03-2022,Yes,One_way,Adventure,Bus,Debit_card,72919,9,Ooty, Ananda in the Himalayas        ,8,4,1,Yes,Mobile Apps,Yes
2388,01-02-2021,602853,40,Female,Married,4,1,Arts,Andhra Pradesh,Proddatur,01-03-2021,Yes,Round_trip,Education,Ship,Credit_card,112102,7,Mahabalipuram, Acron Waterfront Resort        ,7,3,4,No,Mobile Apps,No
2612,10-05-2021,774322,43,Female,Married,2,0,Government-sector,Andhra Pradesh,Srikakulam,07-06-2021,Yes,One_way,Leisure,Bus,Debit_card,90339,6,Srinagar, Rambagh Palace                 ,8,1,3,No,Mobile Apps,Yes
2240,19-09-2021,796280,32,Female,Married,4,1,Arts,Andhra Pradesh,Narasapuram,17-10-2021,Yes,Multi_city,Education,Ship,Debit_card,111930,10,Agra, The Oberoi Udaivilas           ,10,1,3,Yes,Travel Agents,Yes
1753,07-10-2020,631419,29,Female,Married,4,0,Arts,Andhra Pradesh,Nellore,04-11-2020,Yes,One_way,Adventure,Ship,Debit_card,106427,7,Agra, The Oberoi Amarvilas           ,9,3,1,Yes,Online Travel Agencies,No
2251,28-01-2023,846953,71,Male,Married,1,1,Arts,Andhra Pradesh,Peddapuram,25-02-2023,No,Multi_city,Adventure,Bus,Cash,143389,8,Mysore, Taj Nadesar Palace             ,6,1,3,No,Online Travel Agencies,No
1969,22-07-2021,731311,57,Female,Married,1,1,Government-sector,Andhra Pradesh,Srikakulam,19-08-2021,No,One_way,Leisure,Bus,Credit_card,149695,9,Varanasi, Windermere Estate              ,7,2,4,Yes,Online Travel Agencies,Yes
2096,20-03-2023,771599,84,Female,Married,3,1,Students,Andhra Pradesh,Narasapuram,17-04-2023,Yes,Multi_city,Education,Ship,Debit_card,117655,9,Mysore, Savoy - IHCL SeleQtions        ,10,1,1,No,Online Travel Agencies,Yes
1531,10-10-2022,648266,62,Female,Married,3,0,Arts,Andhra Pradesh,Machilipatnam,07-11-2022,Yes,Round_trip,Adventure,Aeroplane,Cash,101104,10,Mysore, Mayfair Darjeeling             ,7,1,1,No,Meta-Search Engines,Yes
1357,02-03-2023,799287,46,Female,Married,3,1,Finance,Andhra Pradesh,Guntur,30-03-2023,No,Round_trip,Leisure,Aeroplane,Credit_card,143624,8,Madurai, Suryagarh                      ,7,4,2,Yes,Travel Agents,No
1750,04-10-2021,708219,54,Female,Married,4,1,Students,Andhra Pradesh,Kakinada,01-11-2021,No,Multi_city,Education,Bus,Cash,99706,10,Kanyakumari, Lake Palace Resort             ,9,1,3,Yes,Hotel Websites,No
1789,03-10-2020,889804,48,Female,Married,5,1,Arts,Andhra Pradesh,Kovvur,31-10-2020,Yes,One_way,Education,Ship,Credit_card,143102,7,Mysore, The Himalayan                  ,8,4,3,No,Online Travel Agencies,No
1589,27-01-2023,661036,73,Female,Married,3,0,Finance,Andhra Pradesh,Kakinada,24-02-2023,Yes,One_way,Religious,Aeroplane,Cash,90601,9,Madurai, Palais de Mahe                 ,8,4,1,No,Online Travel Agencies,Yes
1586,01-08-2022,760203,36,Male,Married,5,0,Finance,Andhra Pradesh,Anantapur,29-08-2022,Yes,Multi_city,Leisure,Ship,Credit_card,134353,7,Varanasi, The Grand Dragon Ladakh        ,6,4,1,Yes,Travel Agents,No
2047,09-12-2022,785684,53,Male,Married,2,1,Arts,Andhra Pradesh,Kakinada,06-01-2023,No,Multi_city,Adventure,Bus,Cash,73278,6,Mysore, Ananda in the Himalayas        ,10,4,1,No,Mobile Apps,Yes
2983,09-09-2021,650963,78,Male,Married,3,0,IT,Andhra Pradesh,Peddapuram,07-10-2021,Yes,Round_trip,Business,Bus,Credit_card,129470,6,Ooty, Acron Waterfront Resort        ,7,1,3,Yes,Mobile Apps,Yes
1040,19-10-2020,886834,33,Male,Married,6,0,Arts,Andhra Pradesh,Bheemunipatnam.,16-11-2020,No,Multi_city,Education,Bus,Credit_card,139529,8,Mahabalipuram, Rambagh Palace                 ,10,3,4,Yes,Meta-Search Engines,No
2170,31-03-2021,812837,49,Male,Married,1,0,Government-sector,Andhra Pradesh,Peddapuram,28-04-2021,Yes,Round_trip,Business,Ship,Debit_card,108943,10,Amritsar, The Oberoi Udaivilas           ,8,3,1,No,Mobile Apps,No
1229,16-03-2021,704281,42,Female,Married,6,1,Arts,Andhra Pradesh,Machilipatnam,13-04-2021,No,Round_trip,Education,Ship,Cash,124542,9,Mysore, The Oberoi Amarvilas           ,6,1,1,Yes,Mobile Apps,Yes
1969,03-10-2021,783446,43,Male,Married,1,0,Students,Andhra Pradesh,Tenali,31-10-2021,Yes,One_way,Education,Aeroplane,Debit_card,89623,8,Cochin, Taj Nadesar Palace             ,9,3,2,No,Travel Agents,No
1460,29-04-2023,867442,36,Female,Married,2,1,Arts,Andhra Pradesh,Tirupati,27-05-2023,Yes,Round_trip,Adventure,Ship,Debit_card,128543,9,Mahabalipuram, Windermere Estate              ,6,1,4,No,Hotel Websites,No
1965,02-12-2020,756965,66,Female,Married,3,0,Students,Andhra Pradesh,Chirala,30-12-2020,No,Round_trip,Education,Bus,Cash,119436,7,Mysore, Savoy - IHCL SeleQtions        ,8,3,3,No,Travel Agents,No
2466,16-09-2021,625457,30,Female,Married,1,0,Government-sector,Andhra Pradesh,Amalapuram,14-10-2021,Yes,One_way,Leisure,Bus,Credit_card,116533,6,Varanasi, Mayfair Darjeeling             ,7,3,2,Yes,Mobile Apps,Yes
2859,29-03-2022,682053,55,Male,Married,5,1,Arts,Andhra Pradesh,Peddapuram,26-04-2022,Yes,Round_trip,Adventure,Bus,Cash,100299,10,Mysore, Suryagarh                      ,6,3,3,No,Hotel Websites,No
1281,21-02-2023,741298,83,Female,Married,1,1,Arts,Andhra Pradesh,Proddatur,21-03-2023,No,Multi_city,Education,Bus,Debit_card,84036,9,Agra, Lake Palace Resort             ,9,3,4,Yes,Hotel Websites,Yes
1944,19-01-2021,869370,56,Female,Married,2,0,Students,Andhra Pradesh,Kurnool,16-02-2021,No,One_way,Education,Aeroplane,Credit_card,71394,9,Kanyakumari, The Himalayan                  ,10,2,3,No,Meta-Search Engines,Yes
2125,10-06-2021,635002,38,Female,Married,2,0,Students,Andhra Pradesh,Narasaraopet,08-07-2021,Yes,Multi_city,Adventure,Bus,Credit_card,99863,7,Mysore, Palais de Mahe                 ,8,1,4,No,Meta-Search Engines,Yes
1749,25-04-2022,890746,79,Male,Married,2,1,Government-sector,Andhra Pradesh,Vijayawada,23-05-2022,Yes,Round_trip,Leisure,Aeroplane,Cash,70532,10,Amritsar, The Grand Dragon Ladakh        ,9,2,4,No,Hotel Websites,No
1827,24-03-2023,802049,50,Female,Married,6,1,Students,Andhra Pradesh,Anantapur,21-04-2023,No,Multi_city,Education,Aeroplane,Cash,109256,9,Kanyakumari, Ananda in the Himalayas        ,10,1,1,Yes,Mobile Apps,No
1757,22-05-2020,782537,36,Male,Married,6,0,Arts,Andhra Pradesh,Amalapuram,19-06-2020,Yes,Round_trip,Adventure,Bus,Credit_card,127843,7,Mysore, Acron Waterfront Resort        ,6,3,2,Yes,Travel Agents,No
1385,27-01-2023,602489,75,Male,Married,5,1,Arts,Andhra Pradesh,Dharmavaram,24-02-2023,No,One_way,Education,Bus,Credit_card,73720,10,Mysore, Rambagh Palace                 ,7,1,4,No,Hotel Websites,No
1213,19-08-2022,813236,72,Male,Married,2,0,IT,Andhra Pradesh,Rayachoti,16-09-2022,No,Round_trip,Business,Aeroplane,Debit_card,125462,9,Shimla, The Oberoi Udaivilas           ,8,3,3,Yes,Mobile Apps,Yes
2615,26-07-2022,624894,28,Female,Married,6,1,Finance,Andhra Pradesh,Kakinada,23-08-2022,Yes,Round_trip,Religious,Bus,Debit_card,71186,9,Madurai, The Oberoi Amarvilas           ,7,1,2,Yes,Hotel Websites,Yes
2317,22-02-2021,744410,55,Female,Married,1,1,IT,Andhra Pradesh,Nuzvid,22-03-2021,Yes,Multi_city,Adventure,Aeroplane,Debit_card,79510,7,Goa, Taj Nadesar Palace             ,7,4,1,Yes,Hotel Websites,Yes
2538,27-03-2023,898361,28,Female,Married,6,0,Finance,Andhra Pradesh,Tirupati,24-04-2023,Yes,Multi_city,Business,Bus,Credit_card,124663,9,Madurai, Windermere Estate              ,8,2,3,Yes,Meta-Search Engines,No
2159,09-01-2023,887496,69,Female,Married,4,0,Arts,Andhra Pradesh,Rayachoti,06-02-2023,No,Multi_city,Education,Bus,Credit_card,121400,8,Mysore, Savoy - IHCL SeleQtions        ,7,2,1,Yes,Hotel Websites,Yes
1609,30-12-2021,730219,77,Female,Married,6,0,Students,Andhra Pradesh,Repalle,27-01-2022,No,Round_trip,Adventure,Aeroplane,Credit_card,148706,10,Kanyakumari, Mayfair Darjeeling             ,6,3,3,Yes,Meta-Search Engines,No
2311,30-11-2021,700109,26,Female,Unmarried,4,0,Government-sector,Andhra Pradesh,Bheemunipatnam.,28-12-2021,No,One_way,Leisure,Bus,Cash,98132,8,Varanasi, Suryagarh                      ,10,4,2,No,Mobile Apps,No
2295,20-08-2020,678246,65,Male,Married,6,1,Students,Andhra Pradesh,Tenkasi,17-09-2020,Yes,Round_trip,Adventure,Ship,Cash,116340,10,Mysore, Lake Palace Resort             ,8,3,3,Yes,Travel Agents,No
2269,05-02-2022,711705,44,Female,Married,2,0,IT,Andhra Pradesh,Tenkasi,05-03-2022,No,Multi_city,Business,Bus,Credit_card,110597,8,Goa, The Himalayan                  ,9,4,3,No,Online Travel Agencies,Yes
1876,23-06-2021,726168,27,Male,Married,3,1,Arts,Andhra Pradesh,Rajahmundry,21-07-2021,Yes,Round_trip,Adventure,Bus,Credit_card,119429,7,Mahabalipuram, Palais de Mahe                 ,8,1,2,No,Travel Agents,Yes
1457,24-11-2020,875163,63,Male,Married,2,1,Finance,Andhra Pradesh,Markapur,22-12-2020,No,One_way,Business,Ship,Debit_card,123308,8,Madurai, The Grand Dragon Ladakh        ,9,3,2,Yes,Travel Agents,No
2467,23-01-2022,716207,38,Female,Married,2,0,IT,Andhra Pradesh,Adoni,20-02-2022,No,Round_trip,Business,Bus,Credit_card,83101,6,Ooty, Ananda in the Himalayas        ,9,2,1,No,Online Travel Agencies,Yes
1088,02-03-2023,766148,36,Female,Married,1,0,Arts,Andhra Pradesh,Kadapa,30-03-2023,Yes,One_way,Adventure,Ship,Credit_card,116444,10,Agra, Acron Waterfront Resort        ,8,2,1,Yes,Online Travel Agencies,Yes
1006,03-03-2022,753918,46,Female,Married,6,1,Finance,Andhra Pradesh,Repalle,31-03-2022,No,One_way,Religious,Ship,Debit_card,92377,6,Madurai, Rambagh Palace                 ,9,1,2,No,Mobile Apps,No
2127,30-06-2021,724918,30,Male,Married,6,0,IT,Andhra Pradesh,Narasaraopet,28-07-2021,No,Multi_city,Adventure,Bus,Credit_card,72945,8,Ooty, The Oberoi Udaivilas           ,6,2,2,Yes,Travel Agents,Yes
2420,03-04-2022,614760,37,Female,Married,1,0,Arts,Andhra Pradesh,Madanapalle,01-05-2022,No,One_way,Adventure,Ship,Cash,99055,6,Mahabalipuram, The Oberoi Amarvilas           ,8,3,3,No,Meta-Search Engines,Yes
2885,09-02-2021,611001,65,Male,Married,1,0,Finance,Andhra Pradesh,Renigunta,09-03-2021,Yes,Multi_city,Religious,Bus,Cash,147824,9,Varanasi, Taj Nadesar Palace             ,9,3,2,Yes,Travel Agents,No
1056,06-03-2022,796492,40,Female,Married,3,0,Finance,Andhra Pradesh,Tirupati,03-04-2022,No,Multi_city,Leisure,Ship,Cash,119833,6,Madurai, Windermere Estate              ,7,3,3,No,Online Travel Agencies,Yes
2746,13-06-2020,748874,46,Male,Married,4,1,Government-sector,Andhra Pradesh,Chirala,11-07-2020,Yes,One_way,Business,Ship,Cash,137171,6,Srinagar, Savoy - IHCL SeleQtions        ,8,1,2,No,Hotel Websites,Yes
2163,24-07-2020,663758,45,Female,Married,3,1,Arts,Andhra Pradesh,Chirala,21-08-2020,No,Multi_city,Education,Bus,Credit_card,82739,7,Mysore, Mayfair Darjeeling             ,7,4,2,Yes,Hotel Websites,Yes
1931,21-01-2022,688772,31,Female,Married,5,0,Finance,Andhra Pradesh,Markapur,18-02-2022,Yes,One_way,Business,Aeroplane,Debit_card,133236,10,Madurai, Suryagarh                      ,8,3,2,No,Travel Agents,Yes
2074,01-07-2020,681377,58,Male,Married,3,0,Arts,Andhra Pradesh,Kakinada,29-07-2020,Yes,One_way,Adventure,Ship,Cash,110210,9,Mahabalipuram, Lake Palace Resort             ,8,2,2,No,Travel Agents,Yes
2772,22-03-2023,662404,33,Male,Married,5,1,IT,Andhra Pradesh,Narasapuram,19-04-2023,No,One_way,Business,Aeroplane,Credit_card,143757,10,Goa, The Himalayan                  ,10,1,4,Yes,Mobile Apps,No
2124,02-09-2020,875109,35,Male,Married,4,1,Arts,Andhra Pradesh,Kovvur,30-09-2020,Yes,One_way,Adventure,Bus,Credit_card,85987,7,Mysore, Palais de Mahe                 ,9,3,1,No,Travel Agents,No
2420,23-10-2021,883645,77,Female,Married,3,1,Government-sector,Andhra Pradesh,Sullurpeta,20-11-2021,No,Multi_city,Business,Aeroplane,Debit_card,82837,8,Srinagar, The Grand Dragon Ladakh        ,8,1,4,No,Meta-Search Engines,Yes
1011,29-05-2023,754731,45,Male,Married,5,1,IT,Andhra Pradesh,Visakhapatnam,26-06-2023,No,Round_trip,Adventure,Ship,Credit_card,144649,8,Ooty, Ananda in the Himalayas        ,10,4,4,No,Mobile Apps,Yes
1113,24-10-2021,742066,33,Male,Married,2,0,Finance,Andhra Pradesh,Kavali,21-11-2021,No,One_way,Business,Aeroplane,Cash,79927,9,Amritsar, Acron Waterfront Resort        ,6,2,2,Yes,Meta-Search Engines,Yes
2199,27-09-2022,719345,38,Female,Married,5,1,Students,Andhra Pradesh,Sullurpeta,25-10-2022,No,Multi_city,Adventure,Ship,Debit_card,78579,6,Mysore, Rambagh Palace                 ,6,4,1,Yes,Hotel Websites,No
